date,museum,_ - _ - artist,_ - _ - artist - artist,designer,title,medium
2013-01-01T00:00:00Z,aic,Scholten and Baijings,,Scholten and Baijings,Dot Chair Prototype Shell,polyamide
1948-01-01T00:00:00Z,aic,Davis Pratt,,Davis Pratt,Air Chair,tubular steel
1948-01-01T00:00:00Z,aic,,,Davis Pratt,Air Chair,rubber inner tube from auto tire
1948-01-01T00:00:00Z,aic,,,Davis Pratt,Air Chair,shag textile cover
2006-01-01T00:00:00Z,aic,Patricia Urquiola,,Patricia Urquiola,Antibodi Chaise,felt
2006-01-01T00:00:00Z,aic,,,Patricia Urquiola,Antibodi Chaise,wool
2006-01-01T00:00:00Z,aic,,,Patricia Urquiola,Antibodi Chaise,leather
2006-01-01T00:00:00Z,aic,,,Patricia Urquiola,Antibodi Chaise,polyurethane foam
2006-01-01T00:00:00Z,aic,,,Patricia Urquiola,Antibodi Chaise,synthetic net
2006-01-01T00:00:00Z,aic,,,Patricia Urquiola,Antibodi Chaise,stainless steel
2006-01-01T00:00:00Z,aic,,,Patricia Urquiola,Antibodi Chaise,PVC
1956-01-01T00:00:00Z,aic,George Nelson,,George Nelson,Swag Leg Armchair,fiberglass
1956-01-01T00:00:00Z,aic,,,George Nelson,Swag Leg Armchair,steel
2009-01-01T00:00:00Z,aic,Hernán Díaz Alonso,,Hernán Díaz Alonso,Eam-Mess (Chaise),expanded polystyrene
2009-01-01T00:00:00Z,aic,,,Hernán Díaz Alonso,Eam-Mess (Chaise),polyester
2009-01-01T00:00:00Z,aic,,,Hernán Díaz Alonso,Eam-Mess (Chaise),metal glaze
2009-01-01T00:00:00Z,aic,,,Hernán Díaz Alonso,Eam-Mess (Chaise),polyurethane auto paint
1957-01-01T00:00:00Z,aic,Davis Brewster Allen,,Davis Brewster Allen,Chair,steel
2012-01-01T00:00:00Z,aic,Dirk Vander Kooij,,Dirk Vander Kooij,Endless Pulse Low Chair,reused plastics
1987-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,President's Chair,olive
1987-01-01T00:00:00Z,aic,,,Artist unknown,President's Chair,sycamore
1987-01-01T00:00:00Z,aic,,,Artist unknown,President's Chair,lacquer
1987-01-01T00:00:00Z,aic,,,Artist unknown,President's Chair,wood
2018-01-01T00:00:00Z,aic,Christien Meindertsma,,Christien Meindertsma,Mold for Flax Chair Prototype,flax
2007-01-01T00:00:00Z,aic,Thomas Heatherwick,,Thomas Heatherwick,Spun Chair,rotation-molded plastic
1967-01-01T00:00:00Z,aic,Frank O. Gehry,,Frank O. Gehry,Easy Edges Side Chair,cardboard
2009-01-01T00:00:00Z,aic,Cecilie Manz,,Cecilie Manz,Pluralis Chair,oregon pine
2009-01-01T00:00:00Z,aic,Konstantin Grcic,,Konstantin Grcic,Tube Chair,steel
2009-01-01T00:00:00Z,aic,,,Konstantin Grcic,Tube Chair,plywood
2009-01-01T00:00:00Z,aic,,,Konstantin Grcic,Tube Chair,polyester
1987-01-01T00:00:00Z,aic,Dan Friedman,,Dan Friedman,Truth Chair,medium-density fiberboard
1987-01-01T00:00:00Z,aic,,,Dan Friedman,Truth Chair,plastic
1987-01-01T00:00:00Z,aic,,,Dan Friedman,Truth Chair,wood laminate
1987-01-01T00:00:00Z,aic,,,Dan Friedman,Truth Chair,nickel
1987-01-01T00:00:00Z,aic,,,Dan Friedman,Truth Chair,metal
1987-01-01T00:00:00Z,aic,,,Dan Friedman,Truth Chair,paint
1987-01-01T00:00:00Z,aic,,,Dan Friedman,Truth Chair,
2018-01-01T00:00:00Z,aic,Jorge González Santos,,Jorge González Santos,Banquetas Chévere (Chévere Stool),woven cotton cord on constructed “roble” wood (tabebuia heterophylla)
2009-01-01T00:00:00Z,aic,Industrial Facility,,Industrial Facility,"Table, Bench, Chair",beech
2009-01-01T00:00:00Z,aic,,,Industrial Facility,"Table, Bench, Chair",oak
2017-01-01T00:00:00Z,aic,Max Lamb,,Max Lamb,Forge Chair (Square Chair #2) 298,aisi 1045 carbon steel
1991-01-01T00:00:00Z,aic,Michele Oka Doner,,Michele Oka Doner,Dialogic: Silver (Chair),silver
2006-01-01T00:00:00Z,aic,Patrick Jouin,,Patrick Jouin,Solid C2 Chair,plastic
2006-01-01T00:00:00Z,aic,,,Patrick Jouin,Solid C2 Chair,stereolithography
1950-01-01T00:00:00Z,aic,Jean Prouvé,,Jean Prouvé,Visiteur Armchair,wood
1950-01-01T00:00:00Z,aic,,,Jean Prouvé,Visiteur Armchair,metal
1950-01-01T00:00:00Z,aic,,,Jean Prouvé,Visiteur Armchair,fabric cushion
1960-01-01T00:00:00Z,aic,Bruno Mathsson,,Bruno Mathsson,"Chaise Longue: ""Pernilla""",
1960-01-01T00:00:00Z,aic,,,Bruno Mathsson,"Chaise Longue: ""Pernilla""",plywood
1960-01-01T00:00:00Z,aic,,,Bruno Mathsson,"Chaise Longue: ""Pernilla""",hemp webbing
1940-01-01T00:00:00Z,aic,Frank Lloyd Wright,,Frank Lloyd Wright,Square Usonian Hassock,blonde mahogany
1940-01-01T00:00:00Z,aic,,,Frank Lloyd Wright,Square Usonian Hassock,plywood
1940-01-01T00:00:00Z,aic,,,Frank Lloyd Wright,Square Usonian Hassock,leather
1950-01-01T00:00:00Z,aic,Nanna and Jorgen Ditzel,,Nanna and Jorgen Ditzel,Basket Chairs,wicker
1950-01-01T00:00:00Z,aic,,,Nanna and Jorgen Ditzel,Basket Chairs,teak
1999-01-01T00:00:00Z,aic,Maarten van Severen,,Maarten van Severen,Chair No. 3,polyurethane foam
1999-01-01T00:00:00Z,aic,,,Maarten van Severen,Chair No. 3,
1999-01-01T00:00:00Z,aic,,,Maarten van Severen,Chair No. 3,
1999-01-01T00:00:00Z,aic,,,Maarten van Severen,Chair No. 3,steel
1999-01-01T00:00:00Z,aic,,,Maarten van Severen,Chair No. 3,enamel
1999-01-01T00:00:00Z,aic,,,Maarten van Severen,Chair No. 3,aluminum
2010-01-01T00:00:00Z,aic,Yves Béhar,,Yves Béhar,SAYL Chair booklet,paper
2000-01-01T00:00:00Z,aic,Jasper Morrison,,Jasper Morrison,Air Chair,injection-molded polypropylene
2000-01-01T00:00:00Z,aic,,,Jasper Morrison,Air Chair,fiberglass
1987-01-01T00:00:00Z,aic,David Rowland,,David Rowland,Set of two armchairs and two side chairs with cart,chrome
1987-01-01T00:00:00Z,aic,,,David Rowland,Set of two armchairs and two side chairs with cart,vinyl
2003-01-01T00:00:00Z,aic,Mathias Bengtsson,,Mathias Bengtsson,Spun Carbon-Fiber Chaise Lounge,spun carbon fiber
1969-01-01T00:00:00Z,aic,Gaetano Pesce,,Gaetano Pesce,Up 5 Easy Chair,bayfit flexible cold-shaped polyurethane foam
1969-01-01T00:00:00Z,aic,,,Gaetano Pesce,Up 5 Easy Chair,jersey fabric
1969-01-01T00:00:00Z,aic,,,Gaetano Pesce,Up 5 Easy Chair,jute
2009-01-01T00:00:00Z,aic,Konstantin Grcic,,Konstantin Grcic,Pipe Chair,tubular steel
2009-01-01T00:00:00Z,aic,,,Konstantin Grcic,Pipe Chair,MDF
2009-01-01T00:00:00Z,aic,,,Konstantin Grcic,Pipe Chair,upholstery
2011-01-01T00:00:00Z,aic,Konstantin Grcic,,Konstantin Grcic,Waver Chair,fabric
2011-01-01T00:00:00Z,aic,,,Konstantin Grcic,Waver Chair,steel
1957-01-01T00:00:00Z,aic,Gio Ponti,,Gio Ponti,Superleggera Chair,lacquer
1957-01-01T00:00:00Z,aic,,,Gio Ponti,Superleggera Chair,wood
1957-01-01T00:00:00Z,aic,,,Gio Ponti,Superleggera Chair,cane
1902-01-01T00:00:00Z,aic,Frank Lloyd Wright,,Frank Lloyd Wright,Spindle Cube Chair,poplar
1902-01-01T00:00:00Z,aic,,,Frank Lloyd Wright,Spindle Cube Chair,leather
1902-01-01T00:00:00Z,aic,Carlo Bugatti,,Carlo Bugatti,Cobra Chair,wood
1902-01-01T00:00:00Z,aic,,,Carlo Bugatti,Cobra Chair,parchment
1902-01-01T00:00:00Z,aic,,,Carlo Bugatti,Cobra Chair,copper
1902-01-01T00:00:00Z,aic,,,Carlo Bugatti,Cobra Chair,pigment
1876-01-01T00:00:00Z,aic,Michael Thonet,,Michael Thonet,Rocking Chair,beech
1876-01-01T00:00:00Z,aic,,,Michael Thonet,Rocking Chair,cane
1900-01-01T00:00:00Z,aic,Hector Guimard,,Hector Guimard,Side Chair,pearwood
1900-01-01T00:00:00Z,aic,,,Hector Guimard,Side Chair,leather
1902-01-01T00:00:00Z,aic,Peter Behrens,,Peter Behrens,Chair,ebonized oak
1902-01-01T00:00:00Z,aic,,,Peter Behrens,Chair,rattan
1937-01-01T00:00:00Z,aic,Frank Lloyd Wright,,Frank Lloyd Wright,Armchair,steel
1937-01-01T00:00:00Z,aic,,,Frank Lloyd Wright,Armchair,maple
1937-01-01T00:00:00Z,aic,,,Frank Lloyd Wright,Armchair,upholstery
1898-01-01T00:00:00Z,aic,Richard Riemerschmid,,Richard Riemerschmid,Side Chair,bog oak
1898-01-01T00:00:00Z,aic,,,Richard Riemerschmid,Side Chair,leather
1815-01-01T00:00:00Z,aic,Unknown,,Unknown,Chair,walnut
1815-01-01T00:00:00Z,aic,,,Unknown,Chair,upholstery
1740-01-01T00:00:00Z,aic,Dutch School,,Dutch School,Side Chair,walnut
1740-01-01T00:00:00Z,aic,,,Dutch School,Side Chair,walnut veneer
1740-01-01T00:00:00Z,aic,,,Dutch School,Side Chair,upholstery
1735-01-01T00:00:00Z,aic,Giles Grendey,,Giles Grendey,Side Chair,walnut
1735-01-01T00:00:00Z,aic,,,Giles Grendey,Side Chair,upholstery
1802-01-01T00:00:00Z,aic,Thomas Hope,,Thomas Hope,Chair,mahogany
1802-01-01T00:00:00Z,aic,,,Thomas Hope,Chair,ebony
1802-01-01T00:00:00Z,aic,,,Thomas Hope,Chair,beech
1802-01-01T00:00:00Z,aic,,,Thomas Hope,Chair,leather upholstery
1801-01-01T00:00:00Z,aic,Swahili,,Swahili,Chair (Kiti Cha Enzi),wood
1801-01-01T00:00:00Z,aic,,,Swahili,Chair (Kiti Cha Enzi),ivory
1801-01-01T00:00:00Z,aic,,,Swahili,Chair (Kiti Cha Enzi),cotton fiber
1904-01-01T00:00:00Z,aic,Frank Lloyd Wright,,Frank Lloyd Wright,Side Chair,oak
1904-01-01T00:00:00Z,aic,,,Frank Lloyd Wright,Side Chair,upholstery
1910-01-01T00:00:00Z,aic,George Grant Elmslie,,George Grant Elmslie,Side Chair,oak
1910-01-01T00:00:00Z,aic,,,George Grant Elmslie,Side Chair,laminated wood
1910-01-01T00:00:00Z,aic,,,George Grant Elmslie,Side Chair,leather
1910-01-01T00:00:00Z,aic,,,George Grant Elmslie,Side Chair,jute
1910-01-01T00:00:00Z,aic,,,George Grant Elmslie,Side Chair,horsehair
1893-01-01T00:00:00Z,aic,Adolf Loos,,Adolf Loos,Side Chair,beech
1893-01-01T00:00:00Z,aic,,,Adolf Loos,Side Chair,cane
1926-01-01T00:00:00Z,aic,Ludwig Mies van der Rohe,,Ludwig Mies van der Rohe,MR 20 Armchair,
1926-01-01T00:00:00Z,aic,,,Ludwig Mies van der Rohe,MR 20 Armchair,
1926-01-01T00:00:00Z,aic,,,Ludwig Mies van der Rohe,MR 20 Armchair,chrome
1926-01-01T00:00:00Z,aic,,,Ludwig Mies van der Rohe,MR 20 Armchair,tubular steel
1926-01-01T00:00:00Z,aic,,,Ludwig Mies van der Rohe,MR 20 Armchair,
1926-01-01T00:00:00Z,aic,,,Ludwig Mies van der Rohe,MR 20 Armchair,leather
1926-01-01T00:00:00Z,aic,,,Ludwig Mies van der Rohe,MR 20 Armchair,
1926-01-01T00:00:00Z,aic,Ludwig Mies van der Rohe,,Ludwig Mies van der Rohe,MR 90 Chair,chrome
1926-01-01T00:00:00Z,aic,,,Ludwig Mies van der Rohe,MR 90 Chair,steel
1926-01-01T00:00:00Z,aic,,,Ludwig Mies van der Rohe,MR 90 Chair,leather upholstery
1920-01-01T00:00:00Z,aic,Gerrit Thomas Rietveld,,Gerrit Thomas Rietveld,Red-Blue Chair,paint
1920-01-01T00:00:00Z,aic,,,Gerrit Thomas Rietveld,Red-Blue Chair,plywood
1903-01-01T00:00:00Z,aic,Josef Hoffmann,,Josef Hoffmann,Side Chair,
1903-01-01T00:00:00Z,aic,,,Josef Hoffmann,Side Chair,beech
1903-01-01T00:00:00Z,aic,,,Josef Hoffmann,Side Chair,laminated wood
1903-01-01T00:00:00Z,aic,,,Josef Hoffmann,Side Chair,leather
1869-01-01T00:00:00Z,aic,Herter Brothers,,Herter Brothers,Side Chair,rosewood
1869-01-01T00:00:00Z,aic,,,Herter Brothers,Side Chair,wood
1869-01-01T00:00:00Z,aic,,,Herter Brothers,Side Chair,ivory
1869-01-01T00:00:00Z,aic,,,Herter Brothers,Side Chair,upholstery
1846-01-01T00:00:00Z,aic,Michael Thonet,,Michael Thonet,Side Chair,beech
1846-01-01T00:00:00Z,aic,,,Michael Thonet,Side Chair,cane
1988-01-01T00:00:00Z,aic,George Nakashima,,George Nakashima,"""Conoid Chair""",walnut
1988-01-01T00:00:00Z,aic,,,George Nakashima,"""Conoid Chair""",hickory
1825-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,walnut
1825-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,walnut veneer
1825-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1900-01-01T00:00:00Z,aic,Charles Rohlfs,,Charles Rohlfs,Hall Chair,oak
1900-01-01T00:00:00Z,aic,,,Charles Rohlfs,Hall Chair,stain
1850-01-01T00:00:00Z,aic,Asante,,Asante,Royal Chair (Akonkromfi),wood
1850-01-01T00:00:00Z,aic,,,Asante,Royal Chair (Akonkromfi),brass
1850-01-01T00:00:00Z,aic,,,Asante,Royal Chair (Akonkromfi),leather
1876-01-01T00:00:00Z,aic,Cevedra B. Sheldon,,Cevedra B. Sheldon,Chair,iron
1876-01-01T00:00:00Z,aic,,,Cevedra B. Sheldon,Chair,walnut
1876-01-01T00:00:00Z,aic,,,Cevedra B. Sheldon,Chair,cane
1876-01-01T00:00:00Z,aic,,,Cevedra B. Sheldon,Chair,upholstery
1843-01-01T00:00:00Z,aic,Augustus Welby Northmore Pugin,,Augustus Welby Northmore Pugin,Side Chair,oak
1843-01-01T00:00:00Z,aic,,,Augustus Welby Northmore Pugin,Side Chair,leather
1843-01-01T00:00:00Z,aic,,,Augustus Welby Northmore Pugin,Side Chair,brass
1875-01-01T00:00:00Z,aic,Chokwe,,Chokwe,Chair (Chitwamo or Njunga),wood
1875-01-01T00:00:00Z,aic,,,Chokwe,Chair (Chitwamo or Njunga),brass tacks
1875-01-01T00:00:00Z,aic,,,Chokwe,Chair (Chitwamo or Njunga),hide
1875-01-01T00:00:00Z,aic,Asante,,Asante,Royal Chair (Asipim),wood
1875-01-01T00:00:00Z,aic,,,Asante,Royal Chair (Asipim),brass
1875-01-01T00:00:00Z,aic,,,Asante,Royal Chair (Asipim),leather
1870-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Steer Horn Armchair,horn
1870-01-01T00:00:00Z,aic,,,Artist unknown,Steer Horn Armchair,silk
1870-01-01T00:00:00Z,aic,,,Artist unknown,Steer Horn Armchair,brass
1870-01-01T00:00:00Z,aic,,,Artist unknown,Steer Horn Armchair,upholstery
1910-01-01T00:00:00Z,aic,Bruno Paul,,Bruno Paul,Tub Chair,wood
1910-01-01T00:00:00Z,aic,,,Bruno Paul,Tub Chair,upholstery
1816-01-01T00:00:00Z,aic,John Philip Fondé,,John Philip Fondé,Side Chair,ash
1816-01-01T00:00:00Z,aic,,,John Philip Fondé,Side Chair,white pine
1816-01-01T00:00:00Z,aic,,,John Philip Fondé,Side Chair,white oak
1816-01-01T00:00:00Z,aic,,,John Philip Fondé,Side Chair,paint
1816-01-01T00:00:00Z,aic,,,John Philip Fondé,Side Chair,decoration
1816-01-01T00:00:00Z,aic,,,John Philip Fondé,Side Chair,upholstery
1865-01-01T00:00:00Z,aic,Theophilus Edvard von Hansen,,Theophilus Edvard von Hansen,Dining Chair,walnut
1865-01-01T00:00:00Z,aic,,,Theophilus Edvard von Hansen,Dining Chair,beech
1865-01-01T00:00:00Z,aic,,,Theophilus Edvard von Hansen,Dining Chair,upholstery
1877-01-01T00:00:00Z,aic,Herter Brothers,,Herter Brothers,Side Chair,ebonized cherry
1877-01-01T00:00:00Z,aic,,,Herter Brothers,Side Chair,wood
1877-01-01T00:00:00Z,aic,,,Herter Brothers,Side Chair,upholstery
1901-01-01T00:00:00Z,aic,Josef Hoffmann,,Josef Hoffmann,"Side Chair, Model No. 371",beech
1901-01-01T00:00:00Z,aic,,,Josef Hoffmann,"Side Chair, Model No. 371",wood laminate
1760-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,High-Back Windsor Chair,walnut
1790-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,
1790-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,gold leaf
1790-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,paint
1790-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,wood
1790-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,inlay reverse paint
1790-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,glass
1790-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1907-01-01T00:00:00Z,aic,Charles Sumner Greene,,Charles Sumner Greene,Side Chair,mahogany
1907-01-01T00:00:00Z,aic,,,Charles Sumner Greene,Side Chair,ebony
1907-01-01T00:00:00Z,aic,,,Charles Sumner Greene,Side Chair,upholstery
1930-01-01T00:00:00Z,aic,Richard Joseph Neutra,,Richard Joseph Neutra,Armchair,chrome
1930-01-01T00:00:00Z,aic,,,Richard Joseph Neutra,Armchair,steel
1930-01-01T00:00:00Z,aic,,,Richard Joseph Neutra,Armchair,upholstery
1901-01-01T00:00:00Z,aic,Tiv,,Tiv,Tripod Chair,wood
1765-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Pair of Musician's Chairs,wood
1765-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Musician's Chairs,leather
1765-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Musician's Chairs,brass
1875-01-01T00:00:00Z,aic,Ngombe,,Ngombe,Reclined-Back Chair,wood
1875-01-01T00:00:00Z,aic,,,Ngombe,Reclined-Back Chair,brass tacks
1956-01-01T00:00:00Z,aic,Frank Lloyd Wright,,Frank Lloyd Wright,Side Chair,plywood
1956-01-01T00:00:00Z,aic,,,Frank Lloyd Wright,Side Chair,copper
1956-01-01T00:00:00Z,aic,,,Frank Lloyd Wright,Side Chair,upholstery
1760-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,mahogany
1760-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,oak
1760-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,maple
1760-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1908-01-01T00:00:00Z,aic,Frank Lloyd Wright,,Frank Lloyd Wright,Side Chair,oak
1910-01-01T00:00:00Z,aic,Bruno Paul,,Bruno Paul,Side Chair,wood
1910-01-01T00:00:00Z,aic,,,Bruno Paul,Side Chair,upholstery
1901-01-01T00:00:00Z,aic,Lobi,,Lobi,Reclining Chair,wood
1760-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Fan-Back Windsor Chair,tulipwood
1760-01-01T00:00:00Z,aic,,,Artist unknown,Fan-Back Windsor Chair,maple
1760-01-01T00:00:00Z,aic,,,Artist unknown,Fan-Back Windsor Chair,hickory
1760-01-01T00:00:00Z,aic,,,Artist unknown,Fan-Back Windsor Chair,oak
1794-01-01T00:00:00Z,aic,Samuel McIntire,,Samuel McIntire,Pair of Side Chairs,mahogany
1794-01-01T00:00:00Z,aic,,,Samuel McIntire,Pair of Side Chairs,ash
1794-01-01T00:00:00Z,aic,,,Samuel McIntire,Pair of Side Chairs,birch
1794-01-01T00:00:00Z,aic,,,Samuel McIntire,Pair of Side Chairs,upholstery
1936-01-01T00:00:00Z,aic,Warren McArthur,,Warren McArthur,Side Chair,anodized aluminum
1936-01-01T00:00:00Z,aic,,,Warren McArthur,Side Chair,cotton upholstery
1730-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,white pine
1730-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1903-01-01T00:00:00Z,aic,Harvey Ellis,,Harvey Ellis,Rocking Chair,oak
1903-01-01T00:00:00Z,aic,,,Harvey Ellis,Rocking Chair,copper
1903-01-01T00:00:00Z,aic,,,Harvey Ellis,Rocking Chair,bronze
1640-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,High Chair,ash
1640-01-01T00:00:00Z,aic,,,Artist unknown,High Chair,white oak
1640-01-01T00:00:00Z,aic,,,Artist unknown,High Chair,silver maple
1600-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Chair Table,maple
1600-01-01T00:00:00Z,aic,,,Artist unknown,Chair Table,oak
1808-01-01T00:00:00Z,aic,Samuel Gragg,,Samuel Gragg,Side Chair,oak
1808-01-01T00:00:00Z,aic,,,Samuel Gragg,Side Chair,ash
1808-01-01T00:00:00Z,aic,,,Samuel Gragg,Side Chair,maple
1808-01-01T00:00:00Z,aic,,,Samuel Gragg,Side Chair,paint
1740-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,High Chair,walnut
1902-01-01T00:00:00Z,aic,Carlo Bugatti,,Carlo Bugatti,Eiffel Tower Chair,wood
1902-01-01T00:00:00Z,aic,,,Carlo Bugatti,Eiffel Tower Chair,parchment
1902-01-01T00:00:00Z,aic,,,Carlo Bugatti,Eiffel Tower Chair,paint
1902-01-01T00:00:00Z,aic,,,Carlo Bugatti,Eiffel Tower Chair,gold leaf
1902-01-01T00:00:00Z,aic,,,Carlo Bugatti,Eiffel Tower Chair,brass mounts
1926-01-01T00:00:00Z,aic,Marcel Breuer,,Marcel Breuer,B-5 Side Chair,chrome
1926-01-01T00:00:00Z,aic,,,Marcel Breuer,B-5 Side Chair,tubular steel
1926-01-01T00:00:00Z,aic,,,Marcel Breuer,B-5 Side Chair,
1926-01-01T00:00:00Z,aic,,,Marcel Breuer,B-5 Side Chair,wicker
1926-01-01T00:00:00Z,aic,,,Marcel Breuer,B-5 Side Chair,
1988-01-01T00:00:00Z,aic,George Nakashima,,George Nakashima,"""New Chair""",walnut
1988-01-01T00:00:00Z,aic,,,George Nakashima,"""New Chair""",hickory
1722-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,maple
1722-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,leather
1825-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,chestnut
1825-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,oak
1795-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Armchair (one of two),beech
1795-01-01T00:00:00Z,aic,,,Artist unknown,Armchair (one of two),
1795-01-01T00:00:00Z,aic,,,Artist unknown,Armchair (one of two),paint
1795-01-01T00:00:00Z,aic,,,Artist unknown,Armchair (one of two),gold leaf
1795-01-01T00:00:00Z,aic,,,Artist unknown,Armchair (one of two),upholstery
1890-01-01T00:00:00Z,aic,R. J. Horner and Company,,R. J. Horner and Company,Side Chair,maple
1890-01-01T00:00:00Z,aic,,,R. J. Horner and Company,Side Chair,birds-eye maple
1690-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,paint
1690-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,gold leaf
1690-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,beech
1690-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1685-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,lacquer
1685-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,gold leaf
1685-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,beech
1742-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,mahogany
1742-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,white oak
1742-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,white pine
1742-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,beech
1938-01-01T00:00:00Z,aic,Donald Deskey,,Donald Deskey,Pair of Armchairs,chrome
1938-01-01T00:00:00Z,aic,,,Donald Deskey,Pair of Armchairs,metal
1938-01-01T00:00:00Z,aic,,,Donald Deskey,Pair of Armchairs,upholstery
1938-01-01T00:00:00Z,aic,,,Donald Deskey,Pair of Armchairs,fabric
1988-01-01T00:00:00Z,aic,John Makepeace,,John Makepeace,Millennium 3 Armchair,laminated english holly wood
1988-01-01T00:00:00Z,aic,,,John Makepeace,Millennium 3 Armchair,hide
1735-01-01T00:00:00Z,aic,"John Gaines, III",,"John Gaines, III",Side Chair,maple
1746-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,maple
1780-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,mahogany
1780-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,white pine
1780-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,maple
1780-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1770-01-01T00:00:00Z,aic,Chapin School of Cabinetmakers,,Chapin School of Cabinetmakers,Pair of Side Chairs,mahogany
1770-01-01T00:00:00Z,aic,,,Chapin School of Cabinetmakers,Pair of Side Chairs,white pine
1770-01-01T00:00:00Z,aic,,,Chapin School of Cabinetmakers,Pair of Side Chairs,yellow pine
1770-01-01T00:00:00Z,aic,,,Chapin School of Cabinetmakers,Pair of Side Chairs,upholstery
1856-01-01T00:00:00Z,aic,J. & J.W. Meeks,,J. & J.W. Meeks,Side Chair,rosewood
1856-01-01T00:00:00Z,aic,,,J. & J.W. Meeks,Side Chair,upholstery
1851-01-01T00:00:00Z,aic,John Henry Belter and Company,,John Henry Belter and Company,Side Chair,rosewood
1851-01-01T00:00:00Z,aic,,,John Henry Belter and Company,Side Chair,upholstery
1911-01-01T00:00:00Z,aic,Louis Comfort Tiffany,,Louis Comfort Tiffany,Pair of Side Chairs,oak
1911-01-01T00:00:00Z,aic,,,Louis Comfort Tiffany,Pair of Side Chairs,velvet upholstery
1760-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Pair of Side Chairs,mahogany
1760-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Side Chairs,white pine
1760-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Side Chairs,american sweetgum
1760-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Side Chairs,upholstery
1825-01-01T00:00:00Z,aic,George Trask,,George Trask,Side Chair,mahogany
1825-01-01T00:00:00Z,aic,,,George Trask,Side Chair,birch
1825-01-01T00:00:00Z,aic,,,George Trask,Side Chair,upholstery
1898-01-01T00:00:00Z,aic,Charles Francis Annesley Voysey,,Charles Francis Annesley Voysey,Side Chair,oak
1898-01-01T00:00:00Z,aic,,,Charles Francis Annesley Voysey,Side Chair,ash
1898-01-01T00:00:00Z,aic,,,Charles Francis Annesley Voysey,Side Chair,rush
1831-01-01T00:00:00Z,aic,Shaker,,Shaker,Side Chair,birch
1849-01-01T00:00:00Z,aic,Alexander Jackson Davis,,Alexander Jackson Davis,Pair of Side Chairs,rosewood
1849-01-01T00:00:00Z,aic,,,Alexander Jackson Davis,Pair of Side Chairs,upholstery
1939-01-01T00:00:00Z,aic,Hendrik Van Keppel,,Hendrik Van Keppel,Chair,enamel
1939-01-01T00:00:00Z,aic,,,Hendrik Van Keppel,Chair,steel tubing
